"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","Should throw exception when matchRepository.count() fails","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenMatchCountFails"
"","17","Should successfully send message","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageSuccess"
"","15","Should return 401 when completing profile without authentication","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testCompleteProfileWithoutAuthentication"
"","3","Should throw when verification record is missing","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testVerifyCodeThrowsWhenNoVerificationFound"
"","11","Should return 404 when deleting non-existent interest","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testDeleteNonExistentInterest"
"","2","createGroupChatRejectsSingleInvitedMember()","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","createGroupChatRejectsSingleInvitedMember"
"","12","Should return 401 when sending message without authentication","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageWithoutAuthentication"
"","19","Should return 400 when group name is missing","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateGroupChatWithoutName"
"","20","Should allow email verification without authentication","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerificationWithoutAuthentication"
"","17","Should return 400 when reaction is missing","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeWithoutReactionType"
"","15","Should return 403 when no access to send message","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageAccessDenied"
"","22","Should return 400 when firstName is missing","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithoutFirstName"
"","2","Should throw exception when countUsersByGender fails","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenCountUsersByGenderFails"
"","6","Should return liked swipe result when no match is created","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","RecommendationService Unit Tests","com.luxus.tinterest.service.RecommendationServiceTests","testSwipeReturnsLikedWhenNoMutualMatch"
"","8","Should throw when complete profile contains unknown interests","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","ProfileService Unit Tests","com.luxus.tinterest.service.ProfileServiceTests","testCompleteProfileThrowsWhenUnknownInterests"
"","15","Should successfully create direct chat","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateDirectChatSuccess"
"","2","createGroupChatDoesNotCountCurrentUserAsInvitedMember()","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","createGroupChatDoesNotCountCurrentUserAsInvitedMember"
"","15","Should return 400 when adding interest without name","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testAddInterestWithoutName"
"","4","Should handle empty strings in city and interest names","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Edge Cases and Boundary Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$EdgeCaseTests","shouldHandleEmptyStrings"
"","20","Should return 400 when message content is missing","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageWithoutContent"
"","14","Should successfully login with valid credentials","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testSuccessfulLogin"
"","13","Should successfully refresh token with valid refresh token","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testSuccessfulRefresh"
"","639","Should login verified user and return JWT access token","","Thu May 28 16:01:08 UTC 2026","passed","Thu May 28 16:01:08 UTC 2026","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldLoginVerifiedUser"
"","17","Should return 404 when user not found for filtered recommendations","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetFilteredRecommendationsUserNotFound"
"","3","Should throw exception when repository returns null for Object array","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenRepositoryReturnsNullArray"
"","29","Should successfully update communication profile","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateCommunicationProfileSuccess"
"","21","Should retrieve empty page when no users match filter","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetUsersByEmailNoResults"
"","26","Should return 429 when too many verification attempts","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyTooManyAttempts"
"","12","Should return 404 when unblocking non-existent user","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testUnblockUserNotFound"
"","3","Should handle negative counts from repository","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldHandleNegativeCounts"
"","58","Should return 400 for invalid profile data","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testCompleteProfileInvalidData"
"","15","Should successfully retrieve user's chats","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatsSuccess"
"","9","Should return 401 when retrieving chat by id without authentication","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatWithoutAuthentication"
"","13","Should return empty list when no interests exist","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Interest Controller Tests","com.luxus.tinterest.controller.InterestControllerTests","testGetAllInterestsEmpty"
"","5","Should resend email code and send it by emailService","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testResendEmailCode"
"","15","Should return 400 when email is already verified on resend","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailResendAlreadyVerified"
"","3","Should throw when verification code expired","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testVerifyCodeThrowsWhenExpired"
"","2","Should login authenticated user","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testLoginReturnsUser"
"","28","Should successfully retrieve all interests","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Interest Controller Tests","com.luxus.tinterest.controller.InterestControllerTests","testGetAllInterests"
"","2","Sanity check - service should be injectable","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","AdminStatisticsService Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest","sanityCheck"
"","19","Should return 409 when user with email already exists","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithExistingEmail"
"","9","Should successfully unblock user who is already blocked","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testUnblockBlockedUser"
"","3","Should revoke refresh token family","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRevokeRevokesFamily"
"","14","Should return 404 when chat not found","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatNotFound"
"","9","Should return 204 even when logout without refresh token","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testLogoutWithoutToken"
"","16","Should return 401 when updating basic profile without authentication","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateBasicProfileWithoutAuthentication"
"","16","Should verify interest response structure","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Interest Controller Tests","com.luxus.tinterest.controller.InterestControllerTests","testInterestResponseStructure"
"","25","Should successfully update work profile","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateWorkProfileSuccess"
"","26","Should return 400 when no file is provided","","Thu May 28 16:01:13 UTC 2026","failed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUploadAvatarNoFile"
"","11","Should return 401 when creating direct chat without authentication","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateDirectChatWithoutAuthentication"
"","19","Should successfully retrieve recommendation for user","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetRecommendation"
"","380","Should return forbidden when authenticated user has wrong role","","Thu May 28 16:01:09 UTC 2026","passed","Thu May 28 16:01:09 UTC 2026","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldReturnForbiddenForWrongRole"
"","2","Should throw invalid credentials when email is missing","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testLoginThrowsWhenUserMissing"
"","23","Should successfully create group chat","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateGroupChatSuccess"
"","2","Should throw InterestNotFoundException when deleting non-existent interest","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","InterestService Unit Tests","com.luxus.tinterest.service.InterestServiceTests","testDeleteInterestThrowsInterestNotFoundException"
"","4","Should throw ClassCastException when top interests contains wrong data type","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenTopInterestsContainsWrongDataType"
"","4","Should throw when sending blank chat message","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","testSendMessageThrowsWhenContentBlank"
"","3","Should handle all registration dynamics being zero","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Edge Cases and Boundary Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$EdgeCaseTests","shouldHandleZeroRegistrationDynamics"
"","3","Should generate and save a new refresh token","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testGenerateAndSaveReturnsRawToken"
"","4","Should throw when group chat member is not found","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","testCreateGroupChatThrowsWhenMemberMissing"
"","40","Should return 404 when user not found","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatsUserNotFound"
"","15","Should build recommendations and return ordered user cards","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","RecommendationService Unit Tests","com.luxus.tinterest.service.RecommendationServiceTests","testGetRecommendationsBuildsCache"
"","23","Should return 400 when message content is empty","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageEmptyContent"
"","11","Should successfully resend verification code","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testSuccessfulEmailResend"
"","5","Should throw when resendCode fails","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testResendEmailCodeThrowsWhenImpossible"
"","4","Should get profile by user id","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","ProfileService Unit Tests","com.luxus.tinterest.service.ProfileServiceTests","testGetProfileReturnsResponse"
"","0","savedInterestsCompareById()","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","com.luxus.tinterest.entity.InterestTests","com.luxus.tinterest.entity.InterestTests","savedInterestsCompareById"
"","69","Should allow registration without authentication","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithoutAuthentication"
"","10","Should return 401 when retrieving chats without authentication","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatsWithoutAuthentication"
"","17","Should return 401 when retrieving current profile without authentication","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetMyProfileWithoutAuthentication"
"","21","Should return 400 when targetUserId is missing","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeWithoutTargetUserId"
"","4","Should throw when profile user is missing","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","ProfileService Unit Tests","com.luxus.tinterest.service.ProfileServiceTests","testGetProfileThrowsWhenUserMissing"
"","16","Should return 404 when user not found","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetRecommendationUserNotFound"
"","3","Should throw ArrayIndexOutOfBoundsException when repository returns incomplete arrays","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenArrayIsIncomplete"
"","3","Should throw when resend code for missing user","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testResendCodeThrowsWhenUserMissing"
"","167","Should register a user with valid payload","","Thu May 28 16:01:08 UTC 2026","passed","Thu May 28 16:01:09 UTC 2026","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldRegisterUser"
"","20","Should return empty page when no messages in chat","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatMessagesEmpty"
"","3","Should throw when user is already registered","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testRegisterThrowsWhenUserAlreadyRegistered"
"","24","Should successfully retrieve current user's profile","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetMyProfileSuccess"
"","231","Should verify email code through emailVerificationService","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testVerifyEmailCode"
"","9","Should handle duplicate city names in results","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","Edge Cases and Boundary Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$EdgeCaseTests","shouldHandleDuplicateCityNames"
"","12","Should return 400 when attempting invalid admin operation on unblock","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testUnblockUserForbidden"
"","11","Should successfully block user","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testBlockUserSuccess"
"","3","Should throw refresh token expired","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRotateThrowsWhenExpired"
"","18","Should successfully upload avatar","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUploadAvatarSuccess"
"","5","Should mark chat as read and return summary","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","testMarkAsReadUpdatesLastReadAt"
"","25","Should wrap Minio exceptions into StorageOperationException","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","MinioStorageService Unit Tests","com.luxus.tinterest.service.MinioStorageServiceTests","testUploadAvatarThrowsStorageOperationException"
"","4","Should throw invalid refresh token on refresh failure","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testRefreshThrowsInvalidRefreshToken"
"","14","Should successfully mark chat as read","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testMarkChatReadSuccess"
"","15","Should successfully retrieve admin statistics","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetStatistics"
"","14","Should return 404 when user not found on resend","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailResendUserNotFound"
"","1","unsavedInterestsWithDifferentNamesStayDistinct()","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","com.luxus.tinterest.entity.InterestTests","com.luxus.tinterest.entity.InterestTests","unsavedInterestsWithDifferentNamesStayDistinct"
"","4","Should not send email when mail delivery is disabled","","Thu May 28 16:01:10 UTC 2026","passed","Thu May 28 16:01:10 UTC 2026","","EmailService Unit Tests","com.luxus.tinterest.service.EmailServiceTests","testSendCodeDoesNotSendWhenDisabled"
"","18","Should return 404 when chat not found for message send","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageChatNotFound"
"","169","Should throw for unsupported avatar content type","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","MinioStorageService Unit Tests","com.luxus.tinterest.service.MinioStorageServiceTests","testUploadAvatarThrowsInvalidContentType"
"","12","Should return 401 when retrieving chat messages without authentication","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatMessagesWithoutAuthentication"
"","4","Should throw invalid credentials on login failure","","Thu May 28 16:01:11 UTC 2026","passed","Thu May 28 16:01:11 UTC 2026","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testLoginThrowsInvalidCredentials"
"","36","Should successfully update basic profile","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateBasicProfileSuccess"
"","12","Should return 403 when no access to chat messages","","Thu May 28 16:01:15 UTC 2026","passed","Thu May 28 16:01:15 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatMessagesAccessDenied"
"","13","Should allow email resend without authentication","","Thu May 28 16:01:14 UTC 2026","passed","Thu May 28 16:01:14 UTC 2026","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailResendWithoutAuthentication"
"","2","Should throw InterestAlreadyExistsException when interest name already exists","","Thu May 28 16:01:12 UTC 2026","passed","Thu May 28 16:01:12 UTC 2026","","InterestService Unit Tests","com.luxus.tinterest.service.InterestServiceTests","testAddInterestThrowsInterestAlreadyExistsException"
"","10","Should return 401 when swiping without authentication","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeWithoutAuthentication"
"","17","Should return 401 when updating communication profile without authentication","","Thu May 28 16:01:13 UTC 2026","passed","Thu May 28 16:01:13 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateCommunicationProfileWithoutAuthentication"
