"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21","Should return 429 when too many resend attempts","","Thu May 28 15:50:33 UTC 2026","passed","Thu May 28 15:50:33 UTC 2026","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailResendTooManyAttempts"
"","10","Should return 401 when sending message without authentication","","Thu May 28 15:50:33 UTC 2026","passed","Thu May 28 15:50:33 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageWithoutAuthentication"
"","12","Should return empty list when no interests exist","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","Interest Controller Tests","com.luxus.tinterest.controller.InterestControllerTests","testGetAllInterestsEmpty"
"","22","Should return empty page when no messages in chat","","Thu May 28 15:50:33 UTC 2026","passed","Thu May 28 15:50:33 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatMessagesEmpty"
"","14","Should return 400 when lastName is missing","","Thu May 28 15:50:32 UTC 2026","passed","Thu May 28 15:50:32 UTC 2026","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithoutLastName"
"","19","Should return 400 when interests list is empty","","Thu May 28 15:50:32 UTC 2026","passed","Thu May 28 15:50:32 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateInterestsEmpty"
"","7","Should return 401 when marking chat as read without authentication","","Thu May 28 15:50:33 UTC 2026","passed","Thu May 28 15:50:33 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testMarkChatReadWithoutAuthentication"
"","24","Should successfully retrieve all interests","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","Interest Controller Tests","com.luxus.tinterest.controller.InterestControllerTests","testGetAllInterests"
"","20","Should successfully retrieve filtered recommendations","","Thu May 28 15:50:32 UTC 2026","passed","Thu May 28 15:50:32 UTC 2026","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetFilteredRecommendations"
"","14","Should return 400 when password is too short","","Thu May 28 15:50:32 UTC 2026","passed","Thu May 28 15:50:32 UTC 2026","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithShortPassword"
"","27","Should return 400 when profession is missing","","Thu May 28 15:50:32 UTC 2026","passed","Thu May 28 15:50:32 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateWorkProfileWithoutProfession"
"","5","Should throw when complete profile contains unknown interests","","Thu May 28 15:50:29 UTC 2026","passed","Thu May 28 15:50:29 UTC 2026","","ProfileService Unit Tests","com.luxus.tinterest.service.ProfileServiceTests","testCompleteProfileThrowsWhenUnknownInterests"
"","12","Should build recommendations and return ordered user cards","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","RecommendationService Unit Tests","com.luxus.tinterest.service.RecommendationServiceTests","testGetRecommendationsBuildsCache"
"","2","Should handle maximum limits for top cities and interests","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldHandleMaximumLimits"
"","35","Should successfully complete profile","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testCompleteProfileSuccess"
"","17","Should return 404 when user profile not found","","Thu May 28 15:50:32 UTC 2026","passed","Thu May 28 15:50:32 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetMyProfileNotFound"
"","28","Should generate and validate access token","","Thu May 28 15:50:30 UTC 2026","passed","Thu May 28 15:50:30 UTC 2026","","JwtService Unit Tests","com.luxus.tinterest.service.JwtServiceTests","testGenerateAndValidateAccessToken"
"","16","Should return 400 when email is missing","","Thu May 28 15:50:32 UTC 2026","passed","Thu May 28 15:50:32 UTC 2026","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyWithoutEmail"
"","139","Should throw for unsupported avatar content type","","Thu May 28 15:50:30 UTC 2026","passed","Thu May 28 15:50:30 UTC 2026","","MinioStorageService Unit Tests","com.luxus.tinterest.service.MinioStorageServiceTests","testUploadAvatarThrowsInvalidContentType"
"","2","Should throw InterestNotFoundException when deleting non-existent interest","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","InterestService Unit Tests","com.luxus.tinterest.service.InterestServiceTests","testDeleteInterestThrowsInterestNotFoundException"
"","13","Should return 403 when user does not have access to chat","","Thu May 28 15:50:33 UTC 2026","passed","Thu May 28 15:50:33 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatAccessDenied"
"","77","Should return 401 when accessing admin statistics without authorization","","Thu May 28 15:50:33 UTC 2026","passed","Thu May 28 15:50:33 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testAddInterestWithoutAuthorization"
"","16","Should return 404 when chat not found for message send","","Thu May 28 15:50:33 UTC 2026","passed","Thu May 28 15:50:33 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageChatNotFound"
"","2","Should throw refresh token expired","","Thu May 28 15:50:30 UTC 2026","passed","Thu May 28 15:50:30 UTC 2026","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRotateThrowsWhenExpired"
"","2","Should throw invalid credentials when email is missing","","Thu May 28 15:50:30 UTC 2026","passed","Thu May 28 15:50:30 UTC 2026","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testLoginThrowsWhenUserMissing"
"","11","Should successfully unblock user who is already blocked","","Thu May 28 15:50:33 UTC 2026","passed","Thu May 28 15:50:33 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testUnblockBlockedUser"
"","2","createGroupChatDoesNotCountCurrentUserAsInvitedMember()","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","createGroupChatDoesNotCountCurrentUserAsInvitedMember"
"","51","Should return unauthorized for protected endpoint without JWT","","Thu May 28 15:50:28 UTC 2026","passed","Thu May 28 15:50:28 UTC 2026","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldReturnUnauthorizedWithoutToken"
"","32","Should return 400 when name is missing in basic update","","Thu May 28 15:50:32 UTC 2026","passed","Thu May 28 15:50:32 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateBasicProfileWithoutName"
"","5","Should create match and chat when swipe is mutual like","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","RecommendationService Unit Tests","com.luxus.tinterest.service.RecommendationServiceTests","testSwipeCreatesMatchWhenMutualLike"
"","4","Should throw when resendCode fails","","Thu May 28 15:50:30 UTC 2026","passed","Thu May 28 15:50:30 UTC 2026","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testResendEmailCodeThrowsWhenImpossible"
"","2","Should login authenticated user","","Thu May 28 15:50:30 UTC 2026","passed","Thu May 28 15:50:30 UTC 2026","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testLoginReturnsUser"
"","4","Should mark chat as read and return summary","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","testMarkAsReadUpdatesLastReadAt"
"","28","Should successfully update communication profile","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateCommunicationProfileSuccess"
"","2","Should throw when user is already registered","","Thu May 28 15:50:30 UTC 2026","passed","Thu May 28 15:50:30 UTC 2026","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testRegisterThrowsWhenUserAlreadyRegistered"
"","2","Should return interest responses ordered by name","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","InterestService Unit Tests","com.luxus.tinterest.service.InterestServiceTests","testGetInterestsReturnsResponses"
"","10","Should return 400 when attempting invalid admin operation","","Thu May 28 15:50:33 UTC 2026","passed","Thu May 28 15:50:33 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testBlockUserForbidden"
"","2","Should throw ClassCastException when top interests contains wrong data type","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenTopInterestsContainsWrongDataType"
"","4","Should maintain order of top cities from repository","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldMaintainTopCitiesOrder"
"","21","Should return 400 for invalid pagination parameters","","Thu May 28 15:50:32 UTC 2026","passed","Thu May 28 15:50:32 UTC 2026","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetFilteredRecommendationsInvalidPage"
"","51","Should return 400 for invalid profile data","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testCompleteProfileInvalidData"
"","6","Should return 204 even when logout without refresh token","","Thu May 28 15:50:32 UTC 2026","passed","Thu May 28 15:50:32 UTC 2026","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testLogoutWithoutToken"
"","8","Should return 401 when accessing admin user list without authorization","","Thu May 28 15:50:33 UTC 2026","passed","Thu May 28 15:50:33 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetUsersWithoutAuthorization"
"","11","Should return 404 when chat not found for marking as read","","Thu May 28 15:50:33 UTC 2026","passed","Thu May 28 15:50:33 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testMarkChatReadNotFound"
"","2","Should not send email when mail delivery is disabled","","Thu May 28 15:50:29 UTC 2026","passed","Thu May 28 15:50:29 UTC 2026","","EmailService Unit Tests","com.luxus.tinterest.service.EmailServiceTests","testSendCodeDoesNotSendWhenDisabled"
"","674","Should login verified user and return JWT access token","","Thu May 28 15:50:27 UTC 2026","passed","Thu May 28 15:50:27 UTC 2026","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldLoginVerifiedUser"
"","0","savedInterestsCompareById()","","Thu May 28 15:50:34 UTC 2026","passed","Thu May 28 15:50:34 UTC 2026","","com.luxus.tinterest.entity.InterestTests","com.luxus.tinterest.entity.InterestTests","savedInterestsCompareById"
"","3","Should throw when group chat member is not found","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","testCreateGroupChatThrowsWhenMemberMissing"
"","5","Should be read-only transaction","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","Transaction and Concurrency Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$TransactionTests","shouldBeReadOnlyTransaction"
"","20","Should successfully retrieve recommendation for user","","Thu May 28 15:50:32 UTC 2026","passed","Thu May 28 15:50:32 UTC 2026","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetRecommendation"
"","12","Should successfully resend verification code","","Thu May 28 15:50:33 UTC 2026","passed","Thu May 28 15:50:33 UTC 2026","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testSuccessfulEmailResend"
"","2","Should throw exception when repository returns null for Object array","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenRepositoryReturnsNullArray"
"","16","Should return 413 when file size exceeds limit","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUploadAvatarFileSizeExceeded"
"","1","unsavedInterestsCompareByNameIgnoringCase()","","Thu May 28 15:50:34 UTC 2026","passed","Thu May 28 15:50:34 UTC 2026","","com.luxus.tinterest.entity.InterestTests","com.luxus.tinterest.entity.InterestTests","unsavedInterestsCompareByNameIgnoringCase"
"","19","Should return 400 when message content is empty","","Thu May 28 15:50:33 UTC 2026","passed","Thu May 28 15:50:33 UTC 2026","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageEmptyContent"
"","224","Should verify email code through emailVerificationService","","Thu May 28 15:50:29 UTC 2026","passed","Thu May 28 15:50:30 UTC 2026","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testVerifyEmailCode"
"","2","Should handle both genders with equal distribution","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","Edge Cases and Boundary Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$EdgeCaseTests","shouldHandleEqualGenderDistribution"
"","12","Should return 400 when email format is invalid","","Thu May 28 15:50:32 UTC 2026","passed","Thu May 28 15:50:32 UTC 2026","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithInvalidEmail"
"","11","Should return 404 when deleting non-existent interest","","Thu May 28 15:50:33 UTC 2026","passed","Thu May 28 15:50:33 UTC 2026","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testDeleteNonExistentInterest"
"","3","Should correctly calculate time periods for registration dynamics","","Thu May 28 15:50:31 UTC 2026","passed","Thu May 28 15:50:31 UTC 2026","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldCorrectlyCalculateTimePeriods"
