"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10","Should return 401 when refresh token is invalid","","2026-06-01","passed","2026-06-01","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testRefreshWithInvalidToken"
"","17","Should successfully upload avatar","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUploadAvatarSuccess"
"","1","unsavedInterestsCompareByNameIgnoringCase()","","2026-06-01","passed","2026-06-01","","com.luxus.tinterest.entity.InterestTests","com.luxus.tinterest.entity.InterestTests","unsavedInterestsCompareByNameIgnoringCase"
"","26","Should successfully retrieve all interests","","2026-06-01","passed","2026-06-01","","Interest Controller Tests","com.luxus.tinterest.controller.InterestControllerTests","testGetAllInterests"
"","17","Should return 400 when firstName is missing","","2026-06-01","passed","2026-06-01","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithoutFirstName"
"","22","Should return 400 when name is missing in basic update","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateBasicProfileWithoutName"
"","27","Should return 404 when unblocking non-existent user","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testUnblockUserNotFound"
"","3","Should handle both genders with equal distribution","","2026-06-01","passed","2026-06-01","","Edge Cases and Boundary Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$EdgeCaseTests","shouldHandleEqualGenderDistribution"
"","18","Should return empty list when user has no chats","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatsEmpty"
"","350","Should return not found for missing profile","","2026-06-01","passed","2026-06-01","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldReturnNotFoundForMissingProfile"
"","18","Should successfully retrieve recommendation for user","","2026-06-01","passed","2026-06-01","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetRecommendation"
"","7","Should throw when complete profile contains unknown interests","","2026-06-01","passed","2026-06-01","","ProfileService Unit Tests","com.luxus.tinterest.service.ProfileServiceTests","testCompleteProfileThrowsWhenUnknownInterests"
"","476","Should return filtered recommendations and set empty flag","","2026-06-01","passed","2026-06-01","","RecommendationService Unit Tests","com.luxus.tinterest.service.RecommendationServiceTests","testGetRecommendationsWithFiltersReturnsEmpty"
"","14","Should return 400 for invalid chat operation","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateDirectChatInvalidOperation"
"","3","Should handle negative counts from repository","","2026-06-01","passed","2026-06-01","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldHandleNegativeCounts"
"","17","Should return 400 when password is missing","","2026-06-01","passed","2026-06-01","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithoutPassword"
"","14","Should return 401 when updating work profile without authentication","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateWorkProfileWithoutAuthentication"
"","25","Should successfully send message","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageSuccess"
"","2","Should throw access denied when chat member is missing","","2026-06-01","passed","2026-06-01","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","testGetChatThrowsWhenNotMember"
"","17","Should return 400 when email is already verified on resend","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailResendAlreadyVerified"
"","152","Should throw for unsupported avatar content type","","2026-06-01","passed","2026-06-01","","MinioStorageService Unit Tests","com.luxus.tinterest.service.MinioStorageServiceTests","testUploadAvatarThrowsInvalidContentType"
"","64","Should return 401 when accessing admin statistics without authorization","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testAddInterestWithoutAuthorization"
"","16","Should successfully retrieve user profile by id","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetUserProfileSuccess"
"","1","Sanity check - service should be injectable","","2026-06-01","passed","2026-06-01","","AdminStatisticsService Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest","sanityCheck"
"","3","Should throw when user is blocked","","2026-06-01","passed","2026-06-01","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testLoginThrowsWhenUserBlocked"
"","9","Should return 401 when unblocking user without authorization","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testUnblockUserWithoutAuthorization"
"","13","Should return 404 when user not found","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyUserNotFound"
"","15","Should return 401 when completing profile without authentication","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testCompleteProfileWithoutAuthentication"
"","3","Should throw ClassCastException when top interests contains wrong data type","","2026-06-01","passed","2026-06-01","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenTopInterestsContainsWrongDataType"
"","12","Should return 404 when chat not found","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatNotFound"
"","10","Should return 401 when accessing admin statistics without authorization","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetStatisticsWithoutAuthorization"
"","15","Should build recommendations and return ordered user cards","","2026-06-01","passed","2026-06-01","","RecommendationService Unit Tests","com.luxus.tinterest.service.RecommendationServiceTests","testGetRecommendationsBuildsCache"
"","14","Should return 401 when credentials are invalid","","2026-06-01","passed","2026-06-01","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testLoginWithInvalidCredentials"
"","10","Should return 401 when accessing admin statistics without authorization","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testDeleteInterestWithoutAuthorization"
"","22","Should return empty page when no messages in chat","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatMessagesEmpty"
"","25","Should successfully update work profile","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateWorkProfileSuccess"
"","3","Should throw when user is already registered","","2026-06-01","passed","2026-06-01","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testRegisterThrowsWhenUserAlreadyRegistered"
"","3","Should throw exception when findTopInterests fails","","2026-06-01","passed","2026-06-01","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenFindTopInterestsFails"
"","4","Should create match and chat when swipe is mutual like","","2026-06-01","passed","2026-06-01","","RecommendationService Unit Tests","com.luxus.tinterest.service.RecommendationServiceTests","testSwipeCreatesMatchWhenMutualLike"
"","14","Should successfully retrieve chat messages","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatMessagesSuccess"
"","3","Should maintain order of top cities from repository","","2026-06-01","passed","2026-06-01","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldMaintainTopCitiesOrder"
"","3","Should handle empty strings in city and interest names","","2026-06-01","passed","2026-06-01","","Edge Cases and Boundary Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$EdgeCaseTests","shouldHandleEmptyStrings"
"","12","Should successfully delete interest","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testDeleteInterest"
"","33","Should return 429 when too many verification attempts","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyTooManyAttempts"
"","27","Should successfully update communication profile","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateCommunicationProfileSuccess"
"","8","Should throw ClassCastException when top cities contains wrong data type","","2026-06-01","passed","2026-06-01","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenTopCitiesContainsWrongDataType"
"","10","Should return 401 when updating communication profile without authentication","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateCommunicationProfileWithoutAuthentication"
"","716","Should login verified user and return JWT access token","","2026-06-01","passed","2026-06-01","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldLoginVerifiedUser"
"","12","Should return 400 when email is missing on resend","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailResendWithoutEmail"
"","3","Should throw exception when matchRepository.count() fails","","2026-06-01","passed","2026-06-01","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenMatchCountFails"
"","13","Should return 401 when updating interests without authentication","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateInterestsWithoutAuthentication"
"","3","Should register user and send verification email","","2026-06-01","passed","2026-06-01","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testRegisterSendsVerificationEmail"
"","28","Should return 400 when profession is missing","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateWorkProfileWithoutProfession"
"","4","Should rotate refresh token successfully","","2026-06-01","passed","2026-06-01","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRotateCreatesNewToken"
"","2","createGroupChatDoesNotCountCurrentUserAsInvitedMember()","","2026-06-01","passed","2026-06-01","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","createGroupChatDoesNotCountCurrentUserAsInvitedMember"
"","171","Should register a user with valid payload","","2026-06-01","passed","2026-06-01","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldRegisterUser"
"","9","Should return 401 when retrieving current profile without authentication","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetMyProfileWithoutAuthentication"
"","14","Should return 401 when updating basic profile without authentication","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateBasicProfileWithoutAuthentication"
"","14","Should return 400 when lastName is missing","","2026-06-01","passed","2026-06-01","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithoutLastName"
"","8","Should return 401 when blocking user without authorization","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testBlockUserWithoutAuthorization"
"","1","Should return interest responses ordered by name","","2026-06-01","passed","2026-06-01","","InterestService Unit Tests","com.luxus.tinterest.service.InterestServiceTests","testGetInterestsReturnsResponses"
"","20","Should return 404 when user profile not found by id","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetUserProfileNotFound"
"","11","Should allow email resend without authentication","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailResendWithoutAuthentication"
"","3","Should handle maximum limits for top cities and interests","","2026-06-01","passed","2026-06-01","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldHandleMaximumLimits"
"","3","Should throw when verification record is missing","","2026-06-01","passed","2026-06-01","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testVerifyCodeThrowsWhenNoVerificationFound"
"","35","Should successfully complete profile","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testCompleteProfileSuccess"
"","5","Should throw when profile user is missing","","2026-06-01","passed","2026-06-01","","ProfileService Unit Tests","com.luxus.tinterest.service.ProfileServiceTests","testGetProfileThrowsWhenUserMissing"
"","29","Should return 400 when city is missing","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testCompleteProfileWithoutName"
"","15","Should allow email verification without authentication","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerificationWithoutAuthentication"
"","2","Should throw when resend code for missing user","","2026-06-01","passed","2026-06-01","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testResendCodeThrowsWhenUserMissing"
"","15","Should successfully retrieve admin statistics","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetStatistics"
"","4","Should mark chat as read and return summary","","2026-06-01","passed","2026-06-01","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","testMarkAsReadUpdatesLastReadAt"
"","15","Should return 403 when no access to send message","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageAccessDenied"
"","10","Should return 401 when refresh token is missing","","2026-06-01","passed","2026-06-01","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testRefreshWithoutToken"
"","13","Should return 404 when user not found","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatsUserNotFound"
"","11","Should return 401 when retrieving chat messages without authentication","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatMessagesWithoutAuthentication"
"","22","Should successfully retrieve user's chats","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatsSuccess"
"","13","Should successfully refresh token with valid refresh token","","2026-06-01","passed","2026-06-01","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testSuccessfulRefresh"
"","3","Should throw when verification code expired","","2026-06-01","passed","2026-06-01","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testVerifyCodeThrowsWhenExpired"
"","3","Should revoke refresh token on logout","","2026-06-01","passed","2026-06-01","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testLogoutRevokesRefreshToken"
"","9","Should return 401 when retrieving filtered recommendations without authentication","","2026-06-01","passed","2026-06-01","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetFilteredRecommendationsWithoutAuthentication"
"","11","Should return 404 when deleting non-existent interest","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testDeleteNonExistentInterest"
"","1","savedInterestsCompareById()","","2026-06-01","passed","2026-06-01","","com.luxus.tinterest.entity.InterestTests","com.luxus.tinterest.entity.InterestTests","savedInterestsCompareById"
"","10","Should successfully logout and clear refresh token","","2026-06-01","passed","2026-06-01","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testSuccessfulLogout"
"","13","Should return 400 when password is missing","","2026-06-01","passed","2026-06-01","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testLoginWithoutPassword"
"","17","Should return 400 when verification code is expired","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyWithExpiredCode"
"","21","Should retrieve empty page when no users match filter","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetUsersByEmailNoResults"
"","2","Should throw when email is not verified","","2026-06-01","passed","2026-06-01","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testLoginThrowsWhenEmailNotVerified"
"","3","Should throw invalid credentials on login failure","","2026-06-01","passed","2026-06-01","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testLoginThrowsInvalidCredentials"
"","3","Should throw refresh token expired","","2026-06-01","passed","2026-06-01","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRotateThrowsWhenExpired"
"","1","Should throw invalid credentials when email is missing","","2026-06-01","passed","2026-06-01","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testLoginThrowsWhenUserMissing"
"","12","Should return 401 when retrieving chat by id without authentication","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatWithoutAuthentication"
"","12","Should return 404 when user not found on resend","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailResendUserNotFound"
"","17","Should return 400 when password is too short","","2026-06-01","passed","2026-06-01","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithShortPassword"
"","12","Should return 400 when attempting invalid admin operation","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testBlockUserForbidden"
"","2","Should handle empty statistics gracefully","","2026-06-01","passed","2026-06-01","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldHandleEmptyStatistics"
"","27","Should wrap Minio exceptions into StorageOperationException","","2026-06-01","passed","2026-06-01","","MinioStorageService Unit Tests","com.luxus.tinterest.service.MinioStorageServiceTests","testUploadAvatarThrowsStorageOperationException"
"","4","Should upload avatar and return public url","","2026-06-01","passed","2026-06-01","","MinioStorageService Unit Tests","com.luxus.tinterest.service.MinioStorageServiceTests","testUploadAvatarReturnsUrl"
"","21","Should return 429 when too many resend attempts","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailResendTooManyAttempts"
"","15","Should return 409 when interest already exists","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testAddInterestAlreadyExists"
"","17","Should return 409 when user with email already exists","","2026-06-01","passed","2026-06-01","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithExistingEmail"
"","22","Should return 400 for invalid pagination parameters","","2026-06-01","passed","2026-06-01","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetFilteredRecommendationsInvalidPage"
"","10","Should successfully block user","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testBlockUserSuccess"
"","2","Should throw invalid refresh token when token is missing","","2026-06-01","passed","2026-06-01","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRotateThrowsWhenTokenMissing"
"","16","Should return 400 when email format is invalid","","2026-06-01","passed","2026-06-01","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithInvalidEmail"
"","76","Should not register a user with invalid input","","2026-06-01","passed","2026-06-01","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldReturnBadRequestForInvalidRegistration"
"","27","Should generate and validate access token","","2026-06-01","passed","2026-06-01","","JwtService Unit Tests","com.luxus.tinterest.service.JwtServiceTests","testGenerateAndValidateAccessToken"
"","3","Should throw when email already verified","","2026-06-01","passed","2026-06-01","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testVerifyCodeThrowsWhenAlreadyVerified"
"","13","Should return 400 when email is already verified","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyAlreadyVerified"
"","5","Should get profile by user id","","2026-06-01","passed","2026-06-01","","ProfileService Unit Tests","com.luxus.tinterest.service.ProfileServiceTests","testGetProfileReturnsResponse"
"","698","Should execute custom query methods for User repository","","2026-06-01","passed","2026-06-01","","com.luxus.tinterest.integration.UserRepositoryIntegrationTests","com.luxus.tinterest.integration.UserRepositoryIntegrationTests","shouldExecuteCustomQueryMethods"
"","9","Should return 204 even when logout without refresh token","","2026-06-01","passed","2026-06-01","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testLogoutWithoutToken"
"","4","Should throw exception when userRepository.count() fails","","2026-06-01","passed","2026-06-01","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenUserCountFails"
"","3","Should throw when token is invalid","","2026-06-01","passed","2026-06-01","","JwtService Unit Tests","com.luxus.tinterest.service.JwtServiceTests","testValidateThrowsForInvalidToken"
"","16","Should return 404 when chat not found for message send","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageChatNotFound"
"","12","Should return 403 when no access to chat messages","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatMessagesAccessDenied"
"","273","Should upload avatar and save returned url","","2026-06-01","passed","2026-06-01","","ProfileService Unit Tests","com.luxus.tinterest.service.ProfileServiceTests","testUploadAvatarUsesMinioStorage"
"","29","Should return 400 when group name is missing","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateGroupChatWithoutName"
"","34","Should successfully update basic profile","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateBasicProfileSuccess"
"","11","Should return 401 when creating group chat without authentication","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateGroupChatWithoutAuthentication"
"","14","Should return 404 when blocking non-existent user","","2026-06-01","passed","2026-06-01","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testBlockUserNotFound"
"","22","Should return 400 when interests list is empty","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateInterestsEmpty"
"","17","Should return 400 when targetUserId is missing","","2026-06-01","passed","2026-06-01","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeWithoutTargetUserId"
"","10","Should return 401 when marking chat as read without authentication","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testMarkChatReadWithoutAuthentication"
"","1","createGroupChatRejectsSingleInvitedMember()","","2026-06-01","passed","2026-06-01","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","createGroupChatRejectsSingleInvitedMember"
"","16","Should return 400 when email is missing","","2026-06-01","passed","2026-06-01","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithoutEmail"
"","22","Should return unauthorized for protected endpoint without JWT","","2026-06-01","passed","2026-06-01","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldReturnUnauthorizedWithoutToken"
"","17","Should successfully register new user","","2026-06-01","passed","2026-06-01","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testSuccessfulRegistration"
"","51","Should return 400 for invalid profile data","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testCompleteProfileInvalidData"
"","5","Should be read-only transaction","","2026-06-01","passed","2026-06-01","","Transaction and Concurrency Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$TransactionTests","shouldBeReadOnlyTransaction"
"","16","Should return 400 when recipientId is missing","","2026-06-01","passed","2026-06-01","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateDirectChatWithoutRecipient"
"","9","Should handle duplicate city names in results","","2026-06-01","passed","2026-06-01","","Edge Cases and Boundary Tests","com.luxus.tinterest.service.AdminStatisticsServiceTest$EdgeCaseTests","shouldHandleDuplicateCityNames"
"","2","Should throw when resend code for already verified user","","2026-06-01","passed","2026-06-01","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testResendCodeThrowsWhenAlreadyVerified"
"","2","Should find user by id","","2026-06-01","passed","2026-06-01","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testFindByIdReturnsUser"
"","3","Should throw when sending blank chat message","","2026-06-01","passed","2026-06-01","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","testSendMessageThrowsWhenContentBlank"
"","17","Should successfully upload avatar with png format","","2026-06-01","passed","2026-06-01","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUploadAvatarPngSuccess"
"","3","Should throw invalid refresh token on refresh failure","","2026-06-01","passed","2026-06-01","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testRefreshThrowsInvalidRefreshToken"
"","4","Should login user and return access and refresh tokens","","2026-06-01","passed","2026-06-01","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testLoginReturnsTokens"
"","12","Should successfully resend verification code","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testSuccessfulEmailResend"
"","12","Should successfully verify email with valid code","","2026-06-01","passed","2026-06-01","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testSuccessfulEmailVerification"
