"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","Should return 401 when retrieving filtered recommendations without authentication","","2026-06-03","passed","2026-06-03","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetFilteredRecommendationsWithoutAuthentication"
"","14","Should return 400 when adding interest without name","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testAddInterestWithoutName"
"","20","Should return 400 when interests list is empty","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateInterestsEmpty"
"","10","Should allow email verification without authentication","","2026-06-03","passed","2026-06-03","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerificationWithoutAuthentication"
"","213","Should verify email code through emailVerificationService","","2026-06-03","passed","2026-06-03","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testVerifyEmailCode"
"","4","Should upload avatar and return public url","","2026-06-03","passed","2026-06-03","","MinioStorageService Unit Tests","com.luxus.tinterest.service.MinioStorageServiceTests","testUploadAvatarReturnsUrl"
"","16","Should return 400 when group name is missing","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateGroupChatWithoutName"
"","670","Should login verified user and return JWT access token","","2026-06-03","passed","2026-06-03","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldLoginVerifiedUser"
"","62","Should perform basic CRUD operations on User repository","","2026-06-03","passed","2026-06-03","","com.luxus.tinterest.integration.UserRepositoryIntegrationTests","com.luxus.tinterest.integration.UserRepositoryIntegrationTests","shouldPerformCrudOperations"
"","16","Should successfully create direct chat","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateDirectChatSuccess"
"","12","Should return 400 when verification code is expired","","2026-06-03","passed","2026-06-03","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyWithExpiredCode"
"","11","Should return empty list when no interests exist","","2026-06-03","passed","2026-06-03","","Interest Controller Tests","com.luxus.tinterest.controller.InterestControllerTests","testGetAllInterestsEmpty"
"","12","Should return 409 when interest already exists","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testAddInterestAlreadyExists"
"","20","Should successfully retrieve all interests","","2026-06-03","passed","2026-06-03","","Interest Controller Tests","com.luxus.tinterest.controller.InterestControllerTests","testGetAllInterests"
"","17","Should return 400 when password is missing","","2026-06-03","passed","2026-06-03","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testLoginWithoutPassword"
"","3","Should get profile by user id","","2026-06-03","passed","2026-06-03","","ProfileService Unit Tests","com.luxus.tinterest.service.ProfileServiceTests","testGetProfileReturnsResponse"
"","2","Should throw exception when repository returns null for Object array","","2026-06-03","passed","2026-06-03","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenRepositoryReturnsNullArray"
"","9","Should allow login without prior authentication","","2026-06-03","passed","2026-06-03","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testLoginWithoutAuthentication"
"","13","Should return 404 when recipient user not found","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateDirectChatRecipientNotFound"
"","15","Should return 413 when file size exceeds limit","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUploadAvatarFileSizeExceeded"
"","11","Should return 400 when email is missing","","2026-06-03","passed","2026-06-03","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyWithoutEmail"
"","12","Should successfully login with valid credentials","","2026-06-03","passed","2026-06-03","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testSuccessfulLogin"
"","8","Should return 400 when email is already verified on resend","","2026-06-03","passed","2026-06-03","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailResendAlreadyVerified"
"","12","Should return 400 when email is missing on resend","","2026-06-03","passed","2026-06-03","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailResendWithoutEmail"
"","23","Should return empty result when no recommendations match filter","","2026-06-03","passed","2026-06-03","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetFilteredRecommendationsEmpty"
"","20","Should successfully update user interests","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateInterestsSuccess"
"","35","Should successfully complete profile","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testCompleteProfileSuccess"
"","16","Should successfully retrieve user profile by id","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetUserProfileSuccess"
"","3","Should throw when sending blank chat message","","2026-06-03","passed","2026-06-03","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","testSendMessageThrowsWhenContentBlank"
"","23","Should reject invalid login credentials","","2026-06-03","passed","2026-06-03","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldRejectInvalidLogin"
"","10","Should return 401 when creating direct chat without authentication","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateDirectChatWithoutAuthentication"
"","2","Should throw ArrayIndexOutOfBoundsException when repository returns incomplete arrays","","2026-06-03","passed","2026-06-03","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenArrayIsIncomplete"
"","2","Should throw NullPointerException when gender distribution contains invalid data","","2026-06-03","passed","2026-06-03","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenGenderDistributionContainsInvalidData"
"","2","Should throw when user is blocked","","2026-06-03","passed","2026-06-03","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testLoginThrowsWhenUserBlocked"
"","13","Should retrieve users filtered by email","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetUsersByEmail"
"","2","Should revoke refresh token family","","2026-06-03","passed","2026-06-03","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRevokeRevokesFamily"
"","14","Should successfully retrieve chat by id","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatSuccess"
"","3","Should not send email when mail delivery is disabled","","2026-06-03","passed","2026-06-03","","EmailService Unit Tests","com.luxus.tinterest.service.EmailServiceTests","testSendCodeDoesNotSendWhenDisabled"
"","20","Should return 429 when too many resend attempts","","2026-06-03","passed","2026-06-03","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailResendTooManyAttempts"
"","10","Should return 403 when no access to mark chat as read","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testMarkChatReadAccessDenied"
"","14","Should retrieve recommendation with default limit","","2026-06-03","passed","2026-06-03","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetRecommendationDefaultLimit"
"","3","Should throw refresh token reused and revoke family","","2026-06-03","passed","2026-06-03","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRotateThrowsWhenTokenReused"
"","13","Should successfully unblock user","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testUnblockUserSuccess"
"","2","Should find user by id","","2026-06-03","passed","2026-06-03","","UserService Unit Tests","com.luxus.tinterest.service.UserServiceTests","testFindByIdReturnsUser"
"","27","Should return 400 when password is missing","","2026-06-03","passed","2026-06-03","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithoutPassword"
"","13","Should return 401 when updating work profile without authentication","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateWorkProfileWithoutAuthentication"
"","12","Should verify interest response structure","","2026-06-03","passed","2026-06-03","","Interest Controller Tests","com.luxus.tinterest.controller.InterestControllerTests","testInterestResponseStructure"
"","28","Should return 400 when member list is empty","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateGroupChatNoMembers"
"","67","Should throw refresh token revoked","","2026-06-03","passed","2026-06-03","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRotateThrowsWhenRevoked"
"","2","Should throw when verification record is missing","","2026-06-03","passed","2026-06-03","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testVerifyCodeThrowsWhenNoVerificationFound"
"","14","Should return 400 when message content is missing","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageWithoutContent"
"","12","Should successfully refresh token with valid refresh token","","2026-06-03","passed","2026-06-03","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testSuccessfulRefresh"
"","15","Should successfully retrieve filtered recommendations","","2026-06-03","passed","2026-06-03","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetFilteredRecommendations"
"","3","Should throw invalid refresh token on refresh failure","","2026-06-03","passed","2026-06-03","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testRefreshThrowsInvalidRefreshToken"
"","15","Should return 404 when user profile not found by id","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetUserProfileNotFound"
"","259","Should upload avatar and save returned url","","2026-06-03","passed","2026-06-03","","ProfileService Unit Tests","com.luxus.tinterest.service.ProfileServiceTests","testUploadAvatarUsesMinioStorage"
"","16","Should retrieve user profile by id without authentication","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetUserProfileWithoutAuthentication"
"","16","Should successfully send message","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testSendMessageSuccess"
"","10","Should allow email resend without authentication","","2026-06-03","passed","2026-06-03","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailResendWithoutAuthentication"
"","3","Should throw invalid refresh token on logout failure","","2026-06-03","passed","2026-06-03","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testLogoutThrowsInvalidRefreshToken"
"","16","Should return 400 when targetUserId is missing","","2026-06-03","passed","2026-06-03","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testSwipeWithoutTargetUserId"
"","3","Should return complete statistics with all data","","2026-06-03","passed","2026-06-03","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldReturnCompleteStatistics"
"","14","Should return 400 when email is missing","","2026-06-03","passed","2026-06-03","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testRegistrationWithoutEmail"
"","470","Should return filtered recommendations and set empty flag","","2026-06-03","passed","2026-06-03","","RecommendationService Unit Tests","com.luxus.tinterest.service.RecommendationServiceTests","testGetRecommendationsWithFiltersReturnsEmpty"
"","20","Should retrieve empty page when no users match filter","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testGetUsersByEmailNoResults"
"","4","Should resend email code and send it by emailService","","2026-06-03","passed","2026-06-03","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testResendEmailCode"
"","29","Should return 400 when name is missing in basic update","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateBasicProfileWithoutName"
"","13","Should return 404 when user not found","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatsUserNotFound"
"","13","Should return 401 when updating basic profile without authentication","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateBasicProfileWithoutAuthentication"
"","17","Should return 401 when retrieving current profile without authentication","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testGetMyProfileWithoutAuthentication"
"","2","Should register user and send verification email","","2026-06-03","passed","2026-06-03","","AuthService Unit Tests","com.luxus.tinterest.service.AuthServiceTests","testRegisterSendsVerificationEmail"
"","12","Should successfully retrieve user's chats","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatsSuccess"
"","345","Should return not found for missing profile","","2026-06-03","passed","2026-06-03","","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","com.luxus.tinterest.integration.AuthSecurityIntegrationTests","shouldReturnNotFoundForMissingProfile"
"","9","Should return 401 when refresh token is missing","","2026-06-03","passed","2026-06-03","","Login Controller Tests","com.luxus.tinterest.controller.LoginControllerTests","testRefreshWithoutToken"
"","12","Should return 400 when no file is provided","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUploadAvatarNoFile"
"","8","Should return 401 when retrieving chats without authentication","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatsWithoutAuthentication"
"","12","Should successfully add new interest","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testAddInterest"
"","1","createGroupChatRejectsSingleInvitedMember()","","2026-06-03","passed","2026-06-03","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","createGroupChatRejectsSingleInvitedMember"
"","69","Should return 401 when uploading avatar without authentication","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUploadAvatarWithoutAuthentication"
"","4","Should throw ClassCastException when top cities contains wrong data type","","2026-06-03","passed","2026-06-03","","Negative Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$NegativeTests","shouldThrowExceptionWhenTopCitiesContainsWrongDataType"
"","12","Should return 403 when no access to chat messages","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testGetChatMessagesAccessDenied"
"","2","Should throw access denied when chat member is missing","","2026-06-03","passed","2026-06-03","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","testGetChatThrowsWhenNotMember"
"","13","Should return 404 when user not found for filtered recommendations","","2026-06-03","passed","2026-06-03","","Recommendation Controller Tests","com.luxus.tinterest.controller.RecommendationControllerTests","testGetFilteredRecommendationsUserNotFound"
"","135","Should send email message when mail delivery is enabled","","2026-06-03","passed","2026-06-03","","EmailService Unit Tests","com.luxus.tinterest.service.EmailServiceTests","testSendCodeSendsEmailWhenEnabled"
"","15","Should successfully register new user","","2026-06-03","passed","2026-06-03","","Registration Controller Tests","com.luxus.tinterest.controller.RegistrationControllerTests","testSuccessfulRegistration"
"","4","Should handle single gender distribution","","2026-06-03","passed","2026-06-03","","Positive Test Cases","com.luxus.tinterest.service.AdminStatisticsServiceTest$PositiveTests","shouldHandleSingleGenderDistribution"
"","32","Should successfully create group chat","","2026-06-03","passed","2026-06-03","","Chat Controller Tests","com.luxus.tinterest.controller.ChatControllerTests","testCreateGroupChatSuccess"
"","2","Should throw invalid refresh token when token is missing","","2026-06-03","passed","2026-06-03","","RefreshTokenService Unit Tests","com.luxus.tinterest.service.RefreshTokenServiceTests","testRotateThrowsWhenTokenMissing"
"","4","Should throw when verification attempts exceeded","","2026-06-03","passed","2026-06-03","","EmailVerificationService Unit Tests","com.luxus.tinterest.service.EmailVerificationServiceTests","testVerifyCodeThrowsWhenTooManyAttempts"
"","68","Should return 401 when retrieving interests without authorization","","2026-06-03","passed","2026-06-03","","Interest Controller Tests","com.luxus.tinterest.controller.InterestControllerTests","testGetAllInterestsWithoutAuthorization"
"","1","createGroupChatDoesNotCountCurrentUserAsInvitedMember()","","2026-06-03","passed","2026-06-03","","ChatService Unit Tests","com.luxus.tinterest.service.ChatServiceTests","createGroupChatDoesNotCountCurrentUserAsInvitedMember"
"","11","Should return 400 when verification code is missing","","2026-06-03","passed","2026-06-03","","Email Verification Controller Tests","com.luxus.tinterest.controller.EmailVerificationControllerTests","testEmailVerifyWithoutCode"
"","9","Should successfully block user","","2026-06-03","passed","2026-06-03","","Admin Controller Tests","com.luxus.tinterest.controller.AdminControllerTests","testBlockUserSuccess"
"","10","Should return 401 when updating interests without authentication","","2026-06-03","passed","2026-06-03","","Profile Controller Tests","com.luxus.tinterest.controller.ProfileControllerTests","testUpdateInterestsWithoutAuthentication"
